,date,offense,latitude,longitude
22201,3/14/2021,Larceny Offenses,45.509066381,-122.61913765
22202,11/15/2021,Larceny Offenses,45.509064079,-122.619262432
22203,7/1/2021,Larceny Offenses,45.509063586,-122.618247867
22204,11/26/2021,Vandalism,45.509076494,-122.617101132
22205,2/18/2021,Burglary,45.509075376,-122.614182322
22206,3/12/2021,Larceny Offenses,45.509028815,-122.607757753
22207,8/27/2021,Larceny Offenses,45.509028815,-122.607757753
22208,9/14/2021,Larceny Offenses,45.50899729,-122.604389088
22209,9/14/2021,Larceny Offenses,45.509006662,-122.603577803
22210,7/12/2021,Larceny Offenses,45.509313228,-122.588882187
22211,1/16/2021,Burglary,45.509188374,-122.585334517
22212,9/3/2021,Burglary,45.509043521,-122.583791788
22213,4/14/2021,Larceny Offenses,45.50905131,-122.581091853
22214,11/26/2021,Motor Vehicle Theft,45.50905131,-122.581091853
22215,8/18/2021,Larceny Offenses,45.50905131,-122.581091853
22216,8/18/2021,Larceny Offenses,45.50905131,-122.581091853
22217,12/6/2021,Vandalism,45.50905131,-122.581091853
22218,2/21/2021,Motor Vehicle Theft,45.508739568,-122.578610446
22219,7/22/2021,Motor Vehicle Theft,45.509051316,-122.572288838
22220,11/3/2021,Fraud Offenses,45.509172997,-122.566600193
22221,11/16/2021,Burglary,45.509290829,-122.556517698
22222,8/27/2021,Assault Offenses,45.509442153,-122.553733214
22223,4/3/2021,Motor Vehicle Theft,45.509273188,-122.547983317
22224,8/5/2021,Larceny Offenses,45.509273188,-122.547983317
22225,3/3/2021,Vandalism,45.509273188,-122.547983317
22226,6/20/2021,Motor Vehicle Theft,45.509235987,-122.545605644
22227,6/6/2021,Vandalism,45.509352583,-122.54275356
22228,6/6/2021,Weapon Law Violations,45.509352583,-122.54275356
22229,10/7/2021,Motor Vehicle Theft,45.509352583,-122.54275356
22230,5/5/2021,Vandalism,45.508780522,-122.537734545
22231,5/22/2021,Vandalism,45.509416968,-122.53773787
22232,6/4/2021,Motor Vehicle Theft,45.509416968,-122.53773787
22233,6/21/2021,Weapon Law Violations,45.509416968,-122.53773787
22234,8/4/2021,Assault Offenses,45.509183776,-122.537737307
22235,9/17/2021,Burglary,45.508780522,-122.537734545
22236,9/20/2021,Motor Vehicle Theft,45.508780522,-122.537734545
22237,9/21/2021,Motor Vehicle Theft,45.509185989,-122.537612523
22238,10/25/2021,Motor Vehicle Theft,45.509183776,-122.537737307
22239,11/23/2021,Motor Vehicle Theft,45.509416968,-122.53773787
22240,12/20/2021,Larceny Offenses,45.509183776,-122.537737307
22241,8/15/2021,Larceny Offenses,45.508782735,-122.537609761
22242,12/19/2021,Vandalism,45.508780522,-122.537734545
22243,7/21/2021,Vandalism,45.50950139,-122.524739365
22244,1/25/2021,Larceny Offenses,45.50886908,-122.522164935
22245,4/8/2021,Assault Offenses,45.50886908,-122.522164935
22246,4/8/2021,Larceny Offenses,45.50886908,-122.522164935
22247,4/8/2021,Vandalism,45.50886908,-122.522164935
22248,10/9/2021,Motor Vehicle Theft,45.50886908,-122.522164935
22249,3/4/2021,Larceny Offenses,45.50886908,-122.522164935
22250,12/21/2021,Larceny Offenses,45.50898748,-122.521049284
22251,3/1/2021,Motor Vehicle Theft,45.509155154,-122.519783204
22252,3/23/2021,Motor Vehicle Theft,45.509162282,-122.515315689
22253,8/22/2021,Motor Vehicle Theft,45.509155713,-122.509739534
22254,12/29/2021,Larceny Offenses,45.509232172,-122.505364225
22255,11/27/2021,Larceny Offenses,45.509428596,-122.50306899
22256,9/20/2021,Larceny Offenses,45.509495939,-122.50188126
22257,1/31/2021,Larceny Offenses,45.509495939,-122.50188126
22258,2/10/2021,Vandalism,45.509159352,-122.500413964
22259,5/26/2021,Larceny Offenses,45.50851458,-122.497894029
22260,8/6/2021,Vandalism,45.508709029,-122.486998904
22261,6/19/2021,Burglary,45.517845934,-122.646042829
22262,6/19/2021,Fraud Offenses,45.517845934,-122.646042829
22263,7/6/2021,Fraud Offenses,45.522212728,-122.645954181
22264,3/19/2021,Motor Vehicle Theft,45.521501242,-122.646001448
22265,5/31/2021,Burglary,45.521501242,-122.646001448
22266,1/7/2021,Larceny Offenses,45.521501242,-122.646001448
22267,7/26/2021,Larceny Offenses,45.516509555,-122.646054766
22268,11/20/2021,Larceny Offenses,45.516509555,-122.646054766
22269,7/7/2021,Larceny Offenses,45.467727751,-122.644555888
22270,1/25/2021,Motor Vehicle Theft,45.50138475,-122.646150482
22271,8/11/2021,Motor Vehicle Theft,45.509132616,-122.622683235
22272,5/26/2021,Larceny Offenses,45.50913031,-122.622808016
22273,3/16/2021,Vandalism,45.504779883,-122.645791043
22274,3/16/2021,Animal Cruelty Offenses,45.504779883,-122.645791043
22275,4/26/2021,Motor Vehicle Theft,45.504779883,-122.645791043
22276,11/24/2021,Larceny Offenses,45.504784459,-122.646427216
22277,12/18/2021,Assault Offenses,45.504779883,-122.645791043
22278,3/1/2021,Vandalism,45.504784459,-122.646427216
22279,10/8/2021,Larceny Offenses,45.504869525,-122.646426529
22280,11/30/2021,Larceny Offenses,45.504779883,-122.645791043
22281,3/31/2021,Larceny Offenses,45.482397239,-122.645928629
22282,10/6/2021,Fraud Offenses,45.508479487,-122.645435259
22283,1/22/2021,Assault Offenses,45.51214123,-122.645784323
22284,5/2/2021,Larceny Offenses,45.51214123,-122.645784323
22285,5/8/2021,Fraud Offenses,45.51214123,-122.645784323
22286,5/8/2021,Fraud Offenses,45.51214123,-122.645784323
22287,7/26/2021,Assault Offenses,45.51214123,-122.645784323
22288,8/16/2021,Robbery,45.51214123,-122.645784323
22289,9/15/2021,Vandalism,45.512229038,-122.645783738
22290,11/9/2021,Larceny Offenses,45.51214123,-122.645784323
22291,11/19/2021,Counterfeiting/Forgery,45.51214123,-122.645784323
22292,11/19/2021,Larceny Offenses,45.51214123,-122.645784323
22293,11/8/2021,Larceny Offenses,45.509086998,-122.646254245
22294,7/23/2021,Burglary,45.509086271,-122.649961249
22295,12/31/2021,Larceny Offenses,45.509086271,-122.649961249
22296,2/2/2021,Larceny Offenses,45.508129203,-122.649203134
22297,10/5/2021,Larceny Offenses,45.508351127,-122.649952929
22298,1/30/2021,Fraud Offenses,45.509108739,-122.652424352
22299,12/24/2021,Fraud Offenses,45.509106401,-122.652549132
22300,12/22/2021,Motor Vehicle Theft,45.509095934,-122.647097444
22301,5/28/2021,Assault Offenses,45.517132579,-122.646043188
22302,5/28/2021,Weapon Law Violations,45.517132579,-122.646043188
22303,6/19/2021,Larceny Offenses,45.517220387,-122.646042603
22304,6/19/2021,Fraud Offenses,45.517132579,-122.646043188
22305,12/6/2021,Larceny Offenses,45.517220387,-122.646042603
22306,12/6/2021,Larceny Offenses,45.517220387,-122.646042603
22307,12/7/2021,Larceny Offenses,45.517220387,-122.646042603
22308,8/24/2021,Larceny Offenses,45.509111359,-122.651698653
22309,2/14/2021,Fraud Offenses,45.465700068,-122.644561261
22310,1/10/2021,Motor Vehicle Theft,45.519986434,-122.646018351
22311,8/24/2021,Motor Vehicle Theft,45.520700007,-122.646006292
22312,10/6/2021,Burglary,45.499752259,-122.646151225
22313,4/9/2021,Motor Vehicle Theft,45.519275676,-122.646026614
22314,5/16/2021,Burglary,45.464361147,-122.644561429
22315,10/12/2021,Motor Vehicle Theft,45.502729214,-122.646146659
22316,11/27/2021,Larceny Offenses,45.502641406,-122.646147243
22317,5/8/2021,Assault Offenses,45.515082699,-122.646063283
22318,10/31/2021,Larceny Offenses,45.514994891,-122.646063867
22319,5/28/2021,Larceny Offenses,45.463647782,-122.644561806
22320,7/22/2021,Vandalism,45.463647782,-122.644561806
22321,1/17/2021,Larceny Offenses,45.500671246,-122.646158637
22322,10/16/2021,Larceny Offenses,45.500671246,-122.646158637
22323,5/1/2021,Vandalism,45.462934416,-122.644562183
22324,1/8/2021,Larceny Offenses,45.518559361,-122.64603857
22325,5/8/2021,Fraud Offenses,45.518559361,-122.64603857
22326,1/24/2021,Assault Offenses,45.508953612,-122.665787217
22327,1/24/2021,Larceny Offenses,45.508953612,-122.665787217
22328,2/26/2021,Vandalism,45.508953612,-122.665787217
22329,10/18/2021,Assault Offenses,45.508953612,-122.665787217
22330,5/28/2021,Vandalism,45.508953612,-122.665787217
22331,7/13/2021,Larceny Offenses,45.508953612,-122.665787217
22332,8/26/2021,Larceny Offenses,45.508953612,-122.665787217
22333,8/29/2021,Vandalism,45.508953612,-122.665787217
22334,9/9/2021,Larceny Offenses,45.508953612,-122.665787217
22335,9/17/2021,Vandalism,45.508953612,-122.665787217
22336,11/7/2021,Larceny Offenses,45.508953612,-122.665787217
22337,5/3/2021,Larceny Offenses,45.501969174,-122.646149154
22338,12/21/2021,Larceny Offenses,45.501969174,-122.646149154
22339,10/20/2021,Vandalism,45.508916208,-122.678502924
22340,2/1/2021,Counterfeiting/Forgery,45.508808624,-122.681858558
22341,2/10/2021,Vandalism,45.509514935,-122.681362797
22342,5/24/2021,Robbery,45.508808624,-122.681858558
22343,7/2/2021,Larceny Offenses,45.508808624,-122.681858558
22344,7/3/2021,Burglary,45.508808624,-122.681858558
22345,7/20/2021,Vandalism,45.508786245,-122.681736731
22346,7/21/2021,Burglary,45.508808624,-122.681858558
22347,11/18/2021,Motor Vehicle Theft,45.508808624,-122.681858558
22348,12/12/2021,Assault Offenses,45.508808624,-122.681858558
22349,12/12/2021,Larceny Offenses,45.508808624,-122.681858558
22350,3/9/2021,Vandalism,45.508808624,-122.681858558
22351,5/13/2021,Larceny Offenses,45.508808624,-122.681858558
22352,1/3/2021,Larceny Offenses,45.509156972,-122.682874803
22353,1/8/2021,Motor Vehicle Theft,45.509156972,-122.682874803
22354,1/24/2021,Burglary,45.509123478,-122.682760352
22355,3/10/2021,Assault Offenses,45.509156972,-122.682874803
22356,3/24/2021,Larceny Offenses,45.509788891,-122.682395704
22357,4/9/2021,Burglary,45.509156972,-122.682874803
22358,5/6/2021,Motor Vehicle Theft,45.509788891,-122.682395704
22359,6/20/2021,Motor Vehicle Theft,45.509156972,-122.682874803
22360,6/21/2021,Assault Offenses,45.509156972,-122.682874803
22361,6/24/2021,Larceny Offenses,45.509156972,-122.682874803
22362,7/20/2021,Fraud Offenses,45.509788891,-122.682395704
22363,8/6/2021,Larceny Offenses,45.509156972,-122.682874803
22364,8/13/2021,Vandalism,45.509156972,-122.682874803
22365,8/14/2021,Burglary,45.509156972,-122.682874803
22366,9/9/2021,Larceny Offenses,45.509156972,-122.682874803
22367,10/22/2021,Assault Offenses,45.509156972,-122.682874803
22368,11/4/2021,Motor Vehicle Theft,45.509156972,-122.682874803
22369,12/2/2021,Burglary,45.509123478,-122.682760352
22370,12/17/2021,Assault Offenses,45.509156972,-122.682874803
22371,12/20/2021,Burglary,45.509156972,-122.682874803
22372,12/23/2021,Larceny Offenses,45.509156972,-122.682874803
22373,1/9/2021,Fraud Offenses,45.509788891,-122.682395704
22374,1/25/2021,Larceny Offenses,45.509123478,-122.682760352
22375,1/29/2021,Larceny Offenses,45.509788891,-122.682395704
22376,1/30/2021,Larceny Offenses,45.509788891,-122.682395704
22377,6/24/2021,Larceny Offenses,45.509156972,-122.682874803
22378,7/27/2021,Fraud Offenses,45.509156972,-122.682874803
22379,10/29/2021,Vandalism,45.509156972,-122.682874803
22380,12/18/2021,Larceny Offenses,45.509156972,-122.682874803
22381,1/11/2021,Assault Offenses,45.510090995,-122.683535065
22382,3/2/2021,Vandalism,45.510090995,-122.683535065
22383,3/11/2021,Larceny Offenses,45.510090995,-122.683535065
22384,5/25/2021,Larceny Offenses,45.510060319,-122.683416818
22385,4/29/2021,Vandalism,45.511868875,-122.69002284
22386,6/19/2021,Motor Vehicle Theft,45.511868875,-122.69002284
22387,4/8/2021,Arson,45.511868875,-122.69002284
22388,6/27/2021,Burglary,45.514263944,-122.694345574
22389,6/27/2021,Larceny Offenses,45.514263944,-122.694345574
22390,10/25/2021,Larceny Offenses,45.514263944,-122.694345574
22391,11/1/2021,Larceny Offenses,45.514263944,-122.694345574
22392,12/8/2021,Larceny Offenses,45.514263944,-122.694345574
22393,3/17/2021,Burglary,45.509668986,-122.684806574
22394,3/19/2021,Burglary,45.509668986,-122.684806574
22395,8/16/2021,Fraud Offenses,45.464786765,-122.697921458
22396,9/9/2021,Larceny Offenses,45.464786765,-122.697921458
22397,10/27/2021,Fraud Offenses,45.479420662,-122.698124797
22398,11/17/2021,Assault Offenses,45.518333887,-122.694003295
22399,8/13/2021,Larceny Offenses,45.518333887,-122.694003295
22400,1/16/2021,Motor Vehicle Theft,45.519720852,-122.693498768
22401,10/26/2021,Burglary,45.516507731,-122.694518142
22402,1/26/2021,Counterfeiting/Forgery,45.483473162,-122.697836928
22403,3/23/2021,Fraud Offenses,45.516069378,-122.695059285
22404,11/24/2021,Motor Vehicle Theft,45.513577255,-122.698260574
22405,1/11/2021,Fraud Offenses,45.513703254,-122.699131812
22406,1/11/2021,Fraud Offenses,45.513703254,-122.699131812
22407,4/2/2021,Larceny Offenses,45.513703254,-122.699131812
22408,1/28/2021,Assault Offenses,45.522661106,-122.691824726
22409,2/1/2021,Burglary,45.522661106,-122.691824726
22410,3/12/2021,Larceny Offenses,45.522661106,-122.691824726
22411,3/15/2021,Burglary,45.522661106,-122.691824726
22412,3/24/2021,Drug/Narcotic Offenses,45.522661106,-122.691824726
22413,3/24/2021,Weapon Law Violations,45.522661106,-122.691824726
22414,3/27/2021,Burglary,45.522661106,-122.691824726
22415,4/4/2021,Assault Offenses,45.522661106,-122.691824726
22416,5/26/2021,Fraud Offenses,45.522661106,-122.691824726
22417,6/8/2021,Burglary,45.522661106,-122.691824726
22418,6/24/2021,Assault Offenses,45.522661106,-122.691824726
22419,7/9/2021,Motor Vehicle Theft,45.522577963,-122.691868354
22420,8/2/2021,Assault Offenses,45.522661106,-122.691824726
22421,8/27/2021,Assault Offenses,45.522661106,-122.691824726
22422,12/28/2021,Weapon Law Violations,45.522661106,-122.691824726
22423,5/4/2021,Larceny Offenses,45.522661106,-122.691824726
22424,8/5/2021,Burglary,45.46784587,-122.697786304
22425,1/17/2021,Larceny Offenses,45.509974682,-122.68647679
22426,2/25/2021,Vandalism,45.509974682,-122.68647679
22427,4/15/2021,Motor Vehicle Theft,45.509974682,-122.68647679
22428,4/25/2021,Larceny Offenses,45.509974682,-122.68647679
22429,4/26/2021,Vandalism,45.509974682,-122.68647679
22430,8/25/2021,Motor Vehicle Theft,45.509974682,-122.68647679
22431,10/29/2021,Larceny Offenses,45.509974682,-122.68647679
22432,1/13/2021,Vandalism,45.509974682,-122.68647679
22433,1/20/2021,Vandalism,45.509974682,-122.68647679
22434,4/5/2021,Larceny Offenses,45.509974682,-122.68647679
22435,6/10/2021,Larceny Offenses,45.509974682,-122.68647679
22436,10/9/2021,Larceny Offenses,45.509974682,-122.68647679
22437,10/29/2021,Larceny Offenses,45.509974682,-122.68647679
22438,10/29/2021,Larceny Offenses,45.509974682,-122.68647679
22439,11/10/2021,Vandalism,45.509935873,-122.685776794
22440,12/19/2021,Larceny Offenses,45.509974682,-122.68647679
22441,12/28/2021,Larceny Offenses,45.509974682,-122.68647679
22442,5/16/2021,Burglary,45.483329025,-122.698486626
22443,12/23/2021,Fraud Offenses,45.483329025,-122.698486626
22444,6/16/2021,Larceny Offenses,45.4759936,-122.698132628
22445,6/10/2021,Burglary,45.513213748,-122.696896242
22446,3/16/2021,Vandalism,45.523048945,-122.691773345
22447,3/24/2021,Assault Offenses,45.523136902,-122.691765031
22448,4/28/2021,Larceny Offenses,45.522994408,-122.690748614
22449,5/30/2021,Vandalism,45.523136902,-122.691765031
22450,8/5/2021,Vandalism,45.523048945,-122.691773345
22451,10/4/2021,Burglary,45.523136902,-122.691765031
22452,11/14/2021,Assault Offenses,45.523136902,-122.691765031
22453,11/30/2021,Assault Offenses,45.523082364,-122.690740299
22454,12/28/2021,Drug/Narcotic Offenses,45.523082364,-122.690740299
22455,1/6/2021,Arson,45.523082364,-122.690740299
22456,1/15/2021,Larceny Offenses,45.522994408,-122.690748614
22457,1/20/2021,Fraud Offenses,45.523048945,-122.691773345
22458,4/25/2021,Larceny Offenses,45.523082364,-122.690740299
22459,7/26/2021,Larceny Offenses,45.522994408,-122.690748614
22460,10/10/2021,Larceny Offenses,45.522994408,-122.690748614
22461,12/15/2021,Larceny Offenses,45.523082364,-122.690740299
22462,12/15/2021,Larceny Offenses,45.523082364,-122.690740299
22463,3/23/2021,Vandalism,45.522922063,-122.64499351
22464,4/6/2021,Robbery,45.522834256,-122.644994096
22465,11/18/2021,Vandalism,45.522922063,-122.64499351
22466,12/27/2021,Larceny Offenses,45.522834256,-122.644994096
22467,1/22/2021,Vandalism,45.522922063,-122.64499351
22468,11/15/2021,Larceny Offenses,45.559017734,-122.688065894
22469,8/4/2021,Motor Vehicle Theft,45.584495173,-122.68748977
22470,2/3/2021,Counterfeiting/Forgery,45.584495173,-122.68748977
22471,6/5/2021,Larceny Offenses,45.556939415,-122.688138065
22472,12/1/2021,Larceny Offenses,45.585859317,-122.687460329
22473,9/1/2021,Motor Vehicle Theft,45.57878386,-122.687152297
22474,9/30/2021,Motor Vehicle Theft,45.57878458,-122.687691489
22475,8/10/2021,Motor Vehicle Theft,45.55838397,-122.688064888
22476,3/9/2021,Larceny Offenses,45.5374891,-122.674430456
22477,5/11/2021,Vandalism,45.562658562,-122.688065691
22478,9/7/2021,Assault Offenses,45.562658562,-122.688065691
22479,9/16/2021,Larceny Offenses,45.562658562,-122.688065691
22480,11/4/2021,Robbery,45.562658562,-122.688065691
22481,3/25/2021,Fraud Offenses,45.582348261,-122.687418688
22482,4/8/2021,Larceny Offenses,45.582436067,-122.687418167
22483,4/30/2021,Assault Offenses,45.582436067,-122.687418167
22484,5/25/2021,Assault Offenses,45.582348261,-122.687418688
22485,7/27/2021,Vandalism,45.582436067,-122.687418167
22486,8/17/2021,Burglary,45.582436067,-122.687418167
22487,9/10/2021,Assault Offenses,45.582348261,-122.687418688
22488,9/20/2021,Robbery,45.582436067,-122.687418167
22489,9/28/2021,Robbery,45.582436067,-122.687418167
22490,11/2/2021,Robbery,45.582436067,-122.687418167
22491,2/18/2021,Assault Offenses,45.577085429,-122.687879901
22492,8/31/2021,Vandalism,45.577180518,-122.687352234
22493,12/26/2021,Larceny Offenses,45.577173161,-122.687883285
22494,8/17/2021,Larceny Offenses,45.60798279,-122.687805807
22495,8/17/2021,Vandalism,45.60798279,-122.687805807
22496,9/16/2021,Vandalism,45.60798279,-122.687805807
22497,11/9/2021,Larceny Offenses,45.60798279,-122.687805807
22498,1/5/2021,Motor Vehicle Theft,45.583149409,-122.687418328
22499,7/8/2021,Motor Vehicle Theft,45.583149409,-122.687418328
22500,7/10/2021,Motor Vehicle Theft,45.583149409,-122.687418328
22501,7/25/2021,Motor Vehicle Theft,45.583149409,-122.687418328
22502,8/16/2021,Motor Vehicle Theft,45.560461025,-122.688059061
22503,10/3/2021,Larceny Offenses,45.579497711,-122.687414246
22504,2/17/2021,Larceny Offenses,45.613981073,-122.687044326
22505,4/25/2021,Motor Vehicle Theft,45.613981073,-122.687044326
22506,5/20/2021,Motor Vehicle Theft,45.613981073,-122.687044326
22507,5/24/2021,Larceny Offenses,45.613981073,-122.687044326
22508,8/5/2021,Vandalism,45.61390312,-122.687103869
22509,8/22/2021,Motor Vehicle Theft,45.613981073,-122.687044326
22510,8/25/2021,Motor Vehicle Theft,45.613981073,-122.687044326
22511,11/3/2021,Robbery,45.613981073,-122.687044326
22512,11/20/2021,Vandalism,45.613981073,-122.687044326
22513,11/26/2021,Robbery,45.613981073,-122.687044326
22514,12/14/2021,Motor Vehicle Theft,45.613981073,-122.687044326
22515,12/28/2021,Burglary,45.613981073,-122.687044326
22516,5/30/2021,Fraud Offenses,45.613981073,-122.687044326
22517,8/3/2021,Fraud Offenses,45.613981073,-122.687044326
22518,1/11/2021,Larceny Offenses,45.613981073,-122.687044326
22519,1/13/2021,Larceny Offenses,45.613981073,-122.687044326
22520,1/23/2021,Larceny Offenses,45.613981073,-122.687044326
22521,2/1/2021,Fraud Offenses,45.613981073,-122.687044326
22522,3/11/2021,Larceny Offenses,45.613981073,-122.687044326
22523,3/14/2021,Larceny Offenses,45.613981073,-122.687044326
22524,5/11/2021,Larceny Offenses,45.613981073,-122.687044326
22525,5/15/2021,Vandalism,45.613981073,-122.687044326
22526,7/9/2021,Larceny Offenses,45.613981073,-122.687044326
22527,7/19/2021,Vandalism,45.613981073,-122.687044326
22528,10/2/2021,Larceny Offenses,45.613981073,-122.687044326
22529,10/11/2021,Larceny Offenses,45.613981073,-122.687044326
22530,10/26/2021,Vandalism,45.61390312,-122.687103869
22531,11/7/2021,Larceny Offenses,45.613981073,-122.687044326
22532,11/15/2021,Vandalism,45.613981073,-122.687044326
22533,11/27/2021,Larceny Offenses,45.613981073,-122.687044326
22534,11/28/2021,Larceny Offenses,45.61390312,-122.687103869
22535,12/8/2021,Vandalism,45.613981073,-122.687044326
22536,12/9/2021,Vandalism,45.613981073,-122.687044326
22537,12/13/2021,Vandalism,45.613981073,-122.687044326
22538,12/12/2021,Larceny Offenses,45.613981073,-122.687044326
22539,12/13/2021,Larceny Offenses,45.613981073,-122.687044326
22540,12/16/2021,Larceny Offenses,45.613981073,-122.687044326
22541,12/19/2021,Vandalism,45.613981073,-122.687044326
22542,1/4/2021,Burglary,45.537696687,-122.667653022
22543,1/5/2021,Burglary,45.537696687,-122.667653022
22544,1/5/2021,Burglary,45.537696687,-122.667653022
22545,5/10/2021,Embezzlement,45.537696687,-122.667653022
22546,5/9/2021,Larceny Offenses,45.537697074,-122.667777969
22547,6/4/2021,Motor Vehicle Theft,45.559747604,-122.688062794
22548,11/29/2021,Larceny Offenses,45.562003162,-122.688048227
22549,1/1/2021,Vandalism,45.537565262,-122.666765672
22550,1/6/2021,Burglary,45.537565262,-122.666765672
22551,1/7/2021,Vandalism,45.537565262,-122.666765672
22552,4/21/2021,Motor Vehicle Theft,45.537565262,-122.666765672
22553,5/26/2021,Robbery,45.537565262,-122.666765672
22554,6/26/2021,Burglary,45.537565262,-122.666765672
22555,7/17/2021,Vandalism,45.537565262,-122.666765672
22556,11/1/2021,Motor Vehicle Theft,45.537565262,-122.666765672
22557,1/4/2021,Burglary,45.537565262,-122.666765672
22558,1/5/2021,Larceny Offenses,45.537565262,-122.666765672
22559,1/5/2021,Larceny Offenses,45.537565262,-122.666765672
22560,1/20/2021,Larceny Offenses,45.537565262,-122.666765672
22561,1/21/2021,Larceny Offenses,45.537565262,-122.666765672
22562,1/22/2021,Larceny Offenses,45.537565262,-122.666765672
22563,2/1/2021,Burglary,45.537565262,-122.666765672
22564,3/24/2021,Larceny Offenses,45.537565262,-122.666765672
22565,3/26/2021,Larceny Offenses,45.537565262,-122.666765672
22566,3/31/2021,Larceny Offenses,45.537565262,-122.666765672
22567,4/3/2021,Larceny Offenses,45.537565262,-122.666765672
22568,4/10/2021,Larceny Offenses,45.537565262,-122.666765672
22569,5/7/2021,Fraud Offenses,45.537565262,-122.666765672
22570,7/26/2021,Larceny Offenses,45.537565262,-122.666765672
22571,9/8/2021,Larceny Offenses,45.537565262,-122.666765672
22572,10/17/2021,Burglary,45.537565262,-122.666765672
22573,11/18/2021,Vandalism,45.537565262,-122.666765672
22574,11/17/2021,Larceny Offenses,45.537565262,-122.666765672
22575,11/23/2021,Larceny Offenses,45.537565262,-122.666765672
22576,12/31/2021,Larceny Offenses,45.537565262,-122.666765672
22577,2/17/2021,Larceny Offenses,45.537665204,-122.658684051
22578,1/2/2021,Vandalism,45.537229423,-122.6576368
22579,10/17/2021,Motor Vehicle Theft,45.537217785,-122.653576113
22580,1/26/2021,Vandalism,45.537217383,-122.653451167
22581,7/5/2021,Burglary,45.537211708,-122.652435891
22582,4/7/2021,Larceny Offenses,45.537208766,-122.65142072
22583,2/26/2021,Fraud Offenses,45.537206221,-122.650530494
22584,10/17/2021,Robbery,45.537206221,-122.650530494
22585,12/26/2021,Motor Vehicle Theft,45.537205815,-122.650405549
22586,5/18/2021,Larceny Offenses,45.537205815,-122.650405549
22587,5/18/2021,Larceny Offenses,45.537205815,-122.650405549
22588,7/26/2021,Fraud Offenses,45.537206221,-122.650530494
22589,9/29/2021,Fraud Offenses,45.537206221,-122.650530494
22590,2/21/2021,Motor Vehicle Theft,45.537177888,-122.649405048
22591,9/10/2021,Fraud Offenses,45.537194961,-122.646583052
22592,4/26/2021,Motor Vehicle Theft,45.537188478,-122.644872825
22593,4/23/2021,Larceny Offenses,45.537188478,-122.644872825
22594,5/23/2021,Vandalism,45.537181142,-122.642912708
22595,7/8/2021,Fraud Offenses,45.537465998,-122.625058433
22596,10/16/2021,Burglary,45.537464136,-122.621892172
22597,11/30/2021,Larceny Offenses,45.537464136,-122.621892172
22598,12/30/2021,Motor Vehicle Theft,45.537464136,-122.621892172
22599,7/8/2021,Larceny Offenses,45.537464136,-122.621892172
22600,10/6/2021,Larceny Offenses,45.537464136,-122.621892172
22601,10/16/2021,Burglary,45.537464136,-122.621892172
22602,12/7/2021,Burglary,45.537464104,-122.621002047
22603,1/3/2021,Burglary,45.537463626,-122.619986975
22604,4/29/2021,Vandalism,45.537463626,-122.619986975
22605,8/8/2021,Vandalism,45.537463626,-122.619986975
22606,11/5/2021,Larceny Offenses,45.537463187,-122.619862029
22607,11/5/2021,Vandalism,45.537463187,-122.619862029
22608,11/24/2021,Assault Offenses,45.537463187,-122.619862029
22609,11/24/2021,Larceny Offenses,45.537463187,-122.619862029
22610,12/6/2021,Motor Vehicle Theft,45.537463626,-122.619986975
22611,12/9/2021,Larceny Offenses,45.537463187,-122.619862029
22612,9/11/2021,Larceny Offenses,45.537463626,-122.619986975
22613,10/25/2021,Larceny Offenses,45.537463187,-122.619862029
22614,10/26/2021,Larceny Offenses,45.537463187,-122.619862029
22615,12/23/2021,Larceny Offenses,45.537463626,-122.619986975
22616,2/27/2021,Burglary,45.53756076,-122.61784337
22617,10/28/2021,Vandalism,45.53756076,-122.61784337
22618,11/16/2021,Motor Vehicle Theft,45.537561202,-122.617968317
22619,3/15/2021,Burglary,45.537561202,-122.617968317
22620,4/24/2021,Vandalism,45.537561202,-122.617968317
22621,12/29/2021,Larceny Offenses,45.537561202,-122.617968317
22622,6/18/2021,Assault Offenses,45.53716358,-122.616020986
22623,6/18/2021,Assault Offenses,45.53716358,-122.616020986
22624,6/12/2021,Burglary,45.537163136,-122.615896041
22625,3/17/2021,Burglary,45.537459409,-122.611870302
22626,7/6/2021,Extortion/Blackmail,45.53745885,-122.61085523
22627,12/22/2021,Vandalism,45.53745885,-122.61085523
22628,9/28/2021,Motor Vehicle Theft,45.537458661,-122.609969006
22629,7/18/2021,Larceny Offenses,45.53739731,-122.602537354
22630,11/8/2021,Motor Vehicle Theft,45.537375622,-122.601623009
22631,1/27/2021,Larceny Offenses,45.537374973,-122.600607939
22632,4/29/2021,Larceny Offenses,45.537035418,-122.598619951
22633,9/19/2021,Larceny Offenses,45.537035418,-122.598619951
22634,11/20/2021,Fraud Offenses,45.537019708,-122.596624429
22635,3/4/2021,Motor Vehicle Theft,45.536882522,-122.589393097
22636,3/7/2021,Larceny Offenses,45.536879308,-122.589268051
22637,7/19/2021,Larceny Offenses,45.536990336,-122.58723426
22638,12/1/2021,Larceny Offenses,45.536990336,-122.58723426
22639,8/14/2021,Motor Vehicle Theft,45.536992465,-122.583033659
22640,11/22/2021,Vandalism,45.536992465,-122.583033659
22641,11/24/2021,Motor Vehicle Theft,45.536992465,-122.583033659
22642,6/22/2021,Larceny Offenses,45.536992465,-122.583033659
22643,11/28/2021,Assault Offenses,45.536992132,-122.582143541
22644,1/21/2021,Larceny Offenses,45.53698891,-122.582018495
22645,10/10/2021,Vandalism,45.536995395,-122.581054452
