,date,offense,latitude,longitude
0,2019-01-01T00:00:00.000,HARASS,"{'latitude': '32.663863439452406', 'longitude': '-97.39993378633163', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
1,2019-01-01T00:00:00.000,PENAL CODE,"{'latitude': '32.710011069199595', 'longitude': '-97.2625405405281', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
2,2019-01-01T00:00:00.000,BURGLARY COMMERCIAL,"{'latitude': '32.69986562752218', 'longitude': '-97.26155287432081', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7
3,2019-01-01T00:00:00.000,ASSAULT,"{'latitude': '32.821304972934016', 'longitude': '-97.09062369538388', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
4,2019-01-01T00:00:00.000,ASSAULT,"{'latitude': '32.821304972934016', 'longitude': '-97.09062369538388', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
5,2019-01-01T00:00:00.000,THEFT,"{'latitude': '32.76294190545357', 'longitude': '-97.34867054719642', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5
6,2019-01-01T00:00:00.000,THEFT,"{'latitude': '32.76294190545357', 'longitude': '-97.34867054719642', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5
7,2019-01-01T00:00:00.000,BURGLARY COMMERCIAL,"{'latitude': '32.67653657003695', 'longitude': '-97.32558518063412', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5
8,2019-01-01T00:00:00.000,HARASS,"{'latitude': '32.727416791575585', 'longitude': '-97.47809874652538', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
9,2019-01-01T00:00:00.000,THEFT,"{'latitude': '32.737900898380516', 'longitude': '-97.43394805142869', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
10,2019-01-01T00:00:00.000,BURGLARY COMMERCIAL,"{'latitude': '32.75852629026171', 'longitude': '-97.24780866846059', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19
11,2019-01-01T00:00:00.000,FRAUD,"{'latitude': '32.62445608051936', 'longitude': '-97.36895306614412', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
12,2019-01-01T00:00:00.000,HARASS,"{'latitude': '32.970436084439', 'longitude': '-97.26176334923785', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
13,2019-01-01T00:00:00.000,FRAUD,"{'latitude': '32.737901946451316', 'longitude': '-97.27699663115465', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
14,2019-01-01T00:00:00.000,PENAL CODE,"{'latitude': '32.73752471875798', 'longitude': '-97.41901856223359', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9
15,2019-01-01T00:00:00.000,HARASS,"{'latitude': '32.603393989227385', 'longitude': '-97.31397468633355', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
16,2019-01-01T00:00:00.000,AUTO THEFT,"{'latitude': '32.89487005135571', 'longitude': '-97.31154010163063', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
17,2019-01-01T00:00:00.000,HARASS,"{'latitude': '32.674162629886354', 'longitude': '-97.41855801316912', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
18,2019-01-01T00:01:00.000,HARASS,"{'latitude': '32.760603138198455', 'longitude': '-97.22609732855004', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
19,2019-01-01T00:01:00.000,THEFT,"{'latitude': '32.799539300827135', 'longitude': '-97.39196399960322', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
20,2019-01-01T00:01:00.000,ASSAULT C,"{'latitude': '32.732692397490624', 'longitude': '-97.3018417719923', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
21,2019-01-01T00:01:00.000,THEFT,"{'latitude': '32.72474101192453', 'longitude': '-97.48364410897771', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18
22,2019-01-01T00:01:00.000,HARASS,"{'latitude': '32.63205753355873', 'longitude': '-97.34905438503364', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
23,2019-01-01T00:01:00.000,THEFT,"{'latitude': '32.76230891406729', 'longitude': '-97.16043034720617', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18
24,2019-01-01T00:01:00.000,THEFT,"{'latitude': '32.68222510922648', 'longitude': '-97.38657924726311', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
25,2019-01-01T00:01:00.000,FRAUD,"{'latitude': '32.80190041148262', 'longitude': '-97.4248433065371', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
26,2019-01-01T00:01:00.000,BURGLARY COMMERCIAL,"{'latitude': '32.732857920616965', 'longitude': '-97.402498797803', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19
27,2019-01-01T00:01:00.000,FRAUD,"{'latitude': '32.72863277429633', 'longitude': '-97.32646213189516', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9
28,2019-01-01T00:01:00.000,DUMPING,"{'latitude': '32.72664980943582', 'longitude': '-97.30026492148141', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10
29,2019-01-01T00:01:00.000,FRAUD,"{'latitude': '32.59501787657798', 'longitude': '-97.32359709338932', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
30,2019-01-01T00:01:00.000,FRAUD,"{'latitude': '32.7659164306908', 'longitude': '-97.19314526053766', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44
31,2019-01-01T00:01:00.000,THEFT,"{'latitude': '32.71081148814008', 'longitude': '-97.26027050793749', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
32,2019-01-01T00:01:00.000,FRAUD,"{'latitude': '32.7308088874675', 'longitude': '-97.46657733595305', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
33,2019-01-01T00:01:00.000,FRAUD,"{'latitude': '32.73434442601984', 'longitude': '-97.47298292758015', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
34,2019-01-01T00:01:00.000,BURGLARY COMMERCIAL,"{'latitude': '32.64229500669731', 'longitude': '-97.39569487643784', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19
35,2019-01-01T00:01:00.000,FRAUD,"{'latitude': '32.68740894297409', 'longitude': '-97.32079904073814', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",55
36,2019-01-01T00:01:00.000,BURGLARY RESIDENTIAL,"{'latitude': '32.710818272174954', 'longitude': '-97.33285636081445', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
37,2019-01-01T00:01:00.000,THEFT,"{'latitude': '32.69995317783714', 'longitude': '-97.3221589602936', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3
38,2019-01-01T00:05:35.000,CRIMINAL MISCHIEF,"{'latitude': '32.70277934026154', 'longitude': '-97.28538746351056', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
39,2019-01-01T00:21:29.000,PUBLIC INTOXICATION,"{'latitude': '32.74833915495575', 'longitude': '-97.35664503630622', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13
40,2019-01-01T00:26:50.000,ASSAULT,"{'latitude': '32.72629653383254', 'longitude': '-97.43464448822401', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
41,2019-01-01T00:30:00.000,ASSAULT,"{'latitude': '32.93950075564451', 'longitude': '-97.27813362380012', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
42,2019-01-01T00:31:21.000,CRIMINAL MISCHIEF,"{'latitude': '32.74601839214267', 'longitude': '-97.23312173828563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7
43,2019-01-01T00:42:14.000,PUBLIC INTOXICATION,"{'latitude': '32.737900898380516', 'longitude': '-97.43394805142869', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",25
44,2019-01-01T00:44:00.000,THEFT,"{'latitude': '32.73070353239622', 'longitude': '-97.34304816373145', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2
45,2019-01-01T00:52:00.000,PUBLIC INTOXICATION,"{'latitude': '32.75335410063208', 'longitude': '-97.33356219116119', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3
46,2019-01-01T00:57:15.000,ASSAULT C,"{'latitude': '32.8242284425252', 'longitude': '-97.31368139680227', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14
47,2019-01-01T01:00:00.000,BURGLARY COMMERCIAL,"{'latitude': '32.793916401765316', 'longitude': '-97.33701448218757', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5
48,2019-01-01T01:00:00.000,ASSAULT,"{'latitude': '32.754221614787696', 'longitude': '-97.33002931128621', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14
49,2019-01-01T01:00:00.000,CRIMINAL MISCHIEF,"{'latitude': '32.623982715904866', 'longitude': '-97.37739629231643', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
50,2019-01-01T01:00:00.000,BURGLARY VEHICLE,"{'latitude': '32.80911715398879', 'longitude': '-97.31152540624423', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",25
51,2019-01-01T01:06:00.000,PUBLIC INTOXICATION,"{'latitude': '32.749198347435495', 'longitude': '-97.36015911384956', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3
52,2019-01-01T01:06:00.000,PUBLIC INTOXICATION,"{'latitude': '32.749198347435495', 'longitude': '-97.36015911384956', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3
53,2019-01-01T01:28:15.000,PUBLIC INTOXICATION,"{'latitude': '32.73404676387722', 'longitude': '-97.44243623092619', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18
54,2019-01-01T01:34:00.000,PUBLIC INTOXICATION,"{'latitude': '32.7497210212389', 'longitude': '-97.35650738856046', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3
55,2019-01-01T01:34:00.000,PUBLIC INTOXICATION,"{'latitude': '32.7497210212389', 'longitude': '-97.35650738856046', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3
56,2019-01-01T01:35:00.000,PUBLIC INTOXICATION,"{'latitude': '32.73014101349102', 'longitude': '-97.24710022019055', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18
57,2019-01-01T01:40:00.000,PENAL CODE,"{'latitude': '32.93992268368645', 'longitude': '-97.27068810394337', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
58,2019-01-01T01:50:33.000,ASSAULT,"{'latitude': '32.783980375452714', 'longitude': '-97.32358314982555', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14
59,2019-01-01T01:53:36.000,PUBLIC INTOXICATION,"{'latitude': '32.74833915495575', 'longitude': '-97.35664503630622', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13
60,2019-01-01T01:57:48.000,AG ASSAULT,"{'latitude': '32.74920846401991', 'longitude': '-97.36055341176092', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3
61,2019-01-01T02:00:00.000,PUBLIC INTOXICATION,"{'latitude': '32.75335410063208', 'longitude': '-97.33356219116119', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3
62,2019-01-01T02:00:00.000,ASSAULT,"{'latitude': '32.75051400752996', 'longitude': '-97.2529577996727', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
63,2019-01-01T02:00:00.000,THEFT,"{'latitude': '32.7497210212389', 'longitude': '-97.35650738856046', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3
64,2019-01-01T02:00:00.000,BURGLARY VEHICLE,"{'latitude': '32.722188409610226', 'longitude': '-97.35192994822447', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
65,2019-01-01T02:01:00.000,ASSAULT,"{'latitude': '32.74048482615848', 'longitude': '-97.2420566337694', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
66,2019-01-01T02:01:18.000,PUBLIC INTOXICATION,"{'latitude': '32.74927504725717', 'longitude': '-97.35663298239825', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13
67,2019-01-01T02:09:34.000,AG ASSAULT,"{'latitude': '32.7246127641903', 'longitude': '-97.4508691141205', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7
68,2019-01-01T02:13:21.000,PUBLIC INTOXICATION,"{'latitude': '32.77000759388944', 'longitude': '-97.21009143188621', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13
69,2019-01-01T02:13:21.000,PUBLIC INTOXICATION,"{'latitude': '32.77000759388944', 'longitude': '-97.21009143188621', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13
70,2019-01-01T02:19:51.000,CRIMINAL MISCHIEF,"{'latitude': '32.73463939399068', 'longitude': '-97.46664656723722', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
71,2019-01-01T02:20:00.000,DWI,"{'latitude': '32.6620238840598', 'longitude': '-97.28571395514138', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13
72,2019-01-01T02:24:00.000,AG ASSAULT,"{'latitude': '32.886784606699095', 'longitude': '-97.35162728421923', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
73,2019-01-01T02:29:00.000,PUBLIC INTOXICATION,"{'latitude': '32.87004324376549', 'longitude': '-97.31050605768353', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13
74,2019-01-01T02:29:00.000,PUBLIC INTOXICATION,"{'latitude': '32.87004324376549', 'longitude': '-97.31050605768353', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13
75,2019-01-01T03:00:00.000,CRIMINAL MISCHIEF,"{'latitude': '32.763042164310825', 'longitude': '-97.24012078282081', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
76,2019-01-01T03:00:00.000,CRIMINAL MISCHIEF,"{'latitude': '32.763042164310825', 'longitude': '-97.24012078282081', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
77,2019-01-01T03:00:00.000,AUTO THEFT,"{'latitude': '32.74378172106118', 'longitude': '-97.27923450315295', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
78,2019-01-01T03:00:00.000,CRIMINAL MISCHIEF,"{'latitude': '32.90403177745873', 'longitude': '-97.30464487352596', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
79,2019-01-01T03:00:00.000,ASSAULT,"{'latitude': '32.727013571533554', 'longitude': '-97.26394114537895', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
80,2019-01-01T03:10:00.000,THEFT,"{'latitude': '32.85229787039639', 'longitude': '-97.41069894374112', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7
81,2019-01-01T03:17:00.000,PUBLIC INTOXICATION,"{'latitude': '32.749198347435495', 'longitude': '-97.36015911384956', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3
82,2019-01-01T03:30:00.000,AUTO THEFT,"{'latitude': '32.7457692141016', 'longitude': '-97.28722090926928', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
83,2019-01-01T03:36:00.000,PUBLIC INTOXICATION,"{'latitude': '32.9461615667316', 'longitude': '-97.3713752179015', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13
84,2019-01-01T03:37:16.000,ROBBERY PERSON,"{'latitude': '32.70613813194373', 'longitude': '-97.43073158633266', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
85,2019-01-01T03:45:27.000,PUBLIC INTOXICATION,"{'latitude': '32.73404676387722', 'longitude': '-97.44243623092619', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14
86,2019-01-01T03:51:06.000,DWI,"{'latitude': '32.859593429551985', 'longitude': '-97.3975627912655', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13
87,2019-01-01T03:57:57.000,ASSAULT,"{'latitude': '32.88179040805197', 'longitude': '-97.29009839501111', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
88,2019-01-01T03:57:57.000,ASSAULT,"{'latitude': '32.88179040805197', 'longitude': '-97.29009839501111', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
89,2019-01-01T04:01:56.000,THEFT,"{'latitude': '32.71288719925991', 'longitude': '-97.32536175541894', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
90,2019-01-01T04:21:00.000,PUBLIC INTOXICATION,"{'latitude': '32.749198347435495', 'longitude': '-97.36015911384956', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3
91,2019-01-01T04:38:00.000,AG ASSAULT,"{'latitude': '32.8208695928723', 'longitude': '-97.05270596528189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
92,2019-01-01T04:44:24.000,NARCOTIC VIOLATIONS,"{'latitude': '32.736444601588865', 'longitude': '-97.31227013375538', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13
93,2019-01-01T04:45:00.000,PUBLIC INTOXICATION,"{'latitude': '32.90770934157439', 'longitude': '-97.28994763026479', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",25
94,2019-01-01T04:54:00.000,PUBLIC INTOXICATION,"{'latitude': '32.767925607416984', 'longitude': '-97.30877817793157', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13
95,2019-01-01T04:57:00.000,BURGLARY COMMERCIAL,"{'latitude': '32.66913373785294', 'longitude': '-97.39982236110716', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5
96,2019-01-01T05:08:56.000,ASSAULT C,"{'latitude': '32.743625051079945', 'longitude': '-97.33310099577132', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
97,2019-01-01T05:22:52.000,CRIMINAL MISCHIEF,"{'latitude': '32.74611328650929', 'longitude': '-97.21607984188768', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5
98,2019-01-01T05:25:00.000,HARASS,"{'latitude': '32.63316627493571', 'longitude': '-97.37838156304913', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
99,2019-01-01T06:00:00.000,THEFT,"{'latitude': '32.63458981222701', 'longitude': '-97.3217095314167', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18
100,2019-01-01T06:29:18.000,CRIMINAL TRESPASS,"{'latitude': '32.73748566301476', 'longitude': '-97.4669778111636', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7
101,2019-01-01T07:25:00.000,FRAUD,"{'latitude': '32.753356564760665', 'longitude': '-97.24842402554897', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",25
102,2019-01-01T07:30:00.000,ASSAULT,"{'latitude': '32.80117006887848', 'longitude': '-97.42724349664594', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
103,2019-01-01T07:30:00.000,ASSAULT,"{'latitude': '32.80117006887848', 'longitude': '-97.42724349664594', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18
104,2019-01-01T07:30:00.000,ASSAULT,"{'latitude': '32.80117006887848', 'longitude': '-97.42724349664594', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
105,2019-01-01T07:46:14.000,FAMILY,"{'latitude': '32.74171592879705', 'longitude': '-97.28225098886008', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
106,2019-01-01T07:50:00.000,PENAL CODE,"{'latitude': '32.73772960889107', 'longitude': '-97.22923441820183', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44
107,2019-01-01T08:00:00.000,THEFT PUBLIC UTILITIES,"{'latitude': '32.78079492827809', 'longitude': '-97.28926046961999', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
108,2019-01-01T08:00:00.000,HARASS,"{'latitude': '32.80045604564827', 'longitude': '-97.37800002984888', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
109,2019-01-01T08:00:00.000,THEFT,"{'latitude': '32.64625562541223', 'longitude': '-97.36942923082766', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8
110,2019-01-01T08:00:00.000,PENAL CODE,"{'latitude': '32.64618698661186', 'longitude': '-97.35872863560948', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
111,2019-01-01T08:00:00.000,ASSAULT C,"{'latitude': '32.70772938783633', 'longitude': '-97.38765152237941', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",21
112,2019-01-01T08:00:00.000,FRAUD,"{'latitude': '32.72435062107155', 'longitude': '-97.22959814280308', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
113,2019-01-01T08:00:00.000,THEFT,"{'latitude': '32.80208983744444', 'longitude': '-97.29063999046382', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",25
114,2019-01-01T08:00:00.000,THEFT,"{'latitude': '32.802020694997736', 'longitude': '-97.4247797683086', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14
115,2019-01-01T08:00:00.000,THEFT,"{'latitude': '32.72985111653679', 'longitude': '-97.23220412678347', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18
116,2019-01-01T08:00:00.000,FRAUD,"{'latitude': '32.78462492305177', 'longitude': '-97.35529741513469', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
117,2019-01-01T08:00:00.000,FRAUD,"{'latitude': '32.70337510774369', 'longitude': '-97.26101508279858', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
118,2019-01-01T08:00:00.000,THEFT,"{'latitude': '32.7258536842461', 'longitude': '-97.34595121154025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9
119,2019-01-01T08:00:00.000,FRAUD,"{'latitude': '32.687408942977264', 'longitude': '-97.32079904107319', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5
120,2019-01-01T08:00:00.000,THEFT,"{'latitude': '32.70329404298985', 'longitude': '-97.42012896005352', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
121,2019-01-01T08:00:00.000,FRAUD,"{'latitude': '32.794599266036634', 'longitude': '-97.22114177933747', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11
122,2019-01-01T08:21:00.000,NARCOTIC VIOLATIONS,"{'latitude': '32.74846850865763', 'longitude': '-97.33079874813974', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13
123,2019-01-01T08:50:48.000,CRIMINAL MISCHIEF,"{'latitude': '32.74519461982494', 'longitude': '-97.28088350458854', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
124,2019-01-01T09:00:00.000,THEFT,"{'latitude': '32.75696929374342', 'longitude': '-97.36314065550623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
125,2019-01-01T09:00:00.000,THEFT,"{'latitude': '32.788031590194834', 'longitude': '-97.32603632928402', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
126,2019-01-01T09:44:01.000,THEFT,"{'latitude': '32.73324537143886', 'longitude': '-97.33335218906448', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7
127,2019-01-01T09:48:10.000,THEFT,"{'latitude': '32.743260379710186', 'longitude': '-97.28876158080571', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3
128,2019-01-01T09:56:18.000,PENAL CODE,"{'latitude': '32.694925229930114', 'longitude': '-97.38276782524686', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13
129,2019-01-01T11:00:00.000,THEFT,"{'latitude': '32.60589814934062', 'longitude': '-97.39101800438839', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
130,2019-01-01T11:05:00.000,THEFT,"{'latitude': '32.77378790625192', 'longitude': '-97.29146737043413', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8
131,2019-01-01T11:15:00.000,THEFT,"{'latitude': '32.71233524591616', 'longitude': '-97.28403168426583', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12
132,2019-01-01T11:20:00.000,BURGLARY RESIDENTIAL,"{'latitude': '32.760073471332646', 'longitude': '-97.39411907877124', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
133,2019-01-01T11:30:00.000,BURGLARY VEHICLE,"{'latitude': '32.774891164738285', 'longitude': '-97.33308225809074', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5
134,2019-01-01T11:30:00.000,FRAUD,"{'latitude': '32.72619759153231', 'longitude': '-97.28475138140604', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
135,2019-01-01T11:35:00.000,NARCOTIC VIOLATIONS,,20
136,2019-01-01T11:37:00.000,THEFT,"{'latitude': '33.022128195376105', 'longitude': '-97.27822622901557', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24
137,2019-01-01T11:39:03.000,THEFT,"{'latitude': '32.7658380336279', 'longitude': '-97.21832949811912', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8
138,2019-01-01T11:44:52.000,AUTO THEFT,"{'latitude': '32.71640927122028', 'longitude': '-97.2582962759488', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20
139,2019-01-01T11:45:00.000,THEFT,"{'latitude': '32.75094650988424', 'longitude': '-97.34080674292946', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7
