ReportedDateTime,Location,ZIP,RoughX,RoughY,Arson,AssaultOffense,Burglary,CriminalDamage,Homicide,LockedVehicle,Robbery,SexOffense,Theft,VehicleTheft
2022-05-09 12:00:00,3754 N 26TH ST,53206,2548724.700427672826,402542.791271127760,0,0,0,0,0,0,0,0,0,1
2022-05-09 12:00:00,2815 S 12TH ST,53215,2554351.529693077318,369038.149569738656,0,0,0,0,0,0,0,0,0,1
2022-05-09 12:00:00,8003 W CONGRESS ST,53218,2530860.783868105151,406194.451660845429,0,1,0,0,0,0,0,0,0,0
2022-05-09 12:00:00,5311 S HOWELL AV,53207,2559206.200936887879,352365.480144795030,0,0,0,0,0,0,0,0,0,1
2022-05-09 11:15:00,2226 W VERONA CT,53215,2550289.855523104779,365051.136927317828,0,1,0,0,0,0,0,0,0,0
2022-05-09 11:00:00,3030 W LOOMIS RD,53221,2547584.777911923826,363213.247812617570,0,0,0,0,0,0,0,0,0,1
2022-05-09 11:00:00,737 N. MARTIN LUTHER KING DR.,"","","",0,0,0,0,0,0,0,0,0,1
2022-05-09 11:00:00,1537 N PROSPECT AV,53202,2562874.973076765891,389752.658371049911,0,0,0,0,0,1,0,0,0,0
2022-05-09 10:45:00,3758 N 40TH ST,53216,2544112.388071749359,402332.941445339471,0,1,0,0,0,0,0,0,0,0
2022-05-09 10:30:00,1632 N FRANKLIN PL,53202,2562115.283455362078,390360.903690919280,0,0,0,0,0,0,0,0,1,0
2022-05-09 10:00:00,4626 S 20TH ST,53221,2551701.599154930562,357058.054489243776,0,0,0,0,0,0,0,0,0,1
2022-05-09 09:33:00,1201 N 46TH ST,53208,2542142.321732270531,387807.280741635710,0,1,0,0,0,0,0,0,0,0
2022-05-09 09:30:00,5909 N 75TH ST,53218,2532559.573252163362,416396.899823695421,0,0,1,0,0,0,0,0,0,0
2022-05-09 09:30:00,212 S 75TH ST,53214,2533145.207810514607,381757.432865235955,0,0,0,0,0,1,0,0,0,0
2022-05-09 09:00:00,6000 W CONGRESS ST,53218,2537672.491071217228,406281.173061259091,0,0,0,0,0,0,0,0,0,1
2022-05-09 08:30:00,322 W STATE ST,53203,2557368.553998026066,387071.589563339949,0,0,0,1,0,0,0,0,0,0
2022-05-09 08:30:00,3620 W KILBOURN AV,53208,2545518.191633573733,386325.935148067772,0,1,0,0,0,0,0,0,0,0
2022-05-09 08:15:47,6929 W SILVER SPRING DR,53209,2544267.697789485101,427497.784248381853,0,0,0,0,0,1,0,0,0,0
2022-05-09 07:30:00,4159 N 16TH ST,53209,2552707.734282964375,405142.007429640740,0,0,0,0,0,0,0,0,1,0
2022-05-09 07:30:00,1411 N MARTIN L KING JR DR,53212,2557469.705321613699,389153.917441532016,0,1,0,0,0,0,0,0,0,0
2022-05-09 06:55:00,2021 N 36TH ST,53208,2545531.027689945418,391884.857279349118,0,1,0,0,0,0,0,0,0,0
2022-05-09 06:30:00,5315 N 28TH ST,53209,2547976.587455047294,412798.759438719600,0,0,0,1,0,0,0,0,0,0
2022-05-09 05:15:00,2007 W SCOTT ST,53204,2551279.886470261961,378236.860233806074,0,1,0,0,0,0,0,0,0,0
2022-05-09 05:00:00,1400 W COLLEGE AV,53221,2553957.993827812839,345916.980241019279,0,0,0,0,0,1,0,0,0,0
2022-05-09 04:39:00,6829 N 76TH ST,53223,2532047.046334825922,422508.451075140387,0,0,0,0,0,0,1,0,0,0
2022-05-09 03:01:00,310 W WISCONSIN AV,53203,2557320.456360770855,385554.908290538937,0,0,0,1,0,0,0,0,0,0
2022-05-09 02:10:00,5158 N 53RD ST,53218,2539692.741270236671,411605.782315805554,0,1,0,0,0,0,0,0,0,0
2022-05-09 02:00:00,3240 N 48TH ST,53216,2541334.314009758644,399468.339420501143,0,0,0,0,0,0,0,0,0,1
2022-05-09 02:00:00,4900 W HAMPTON AV,53218,2541053.329584242776,409285.939380384982,0,0,0,0,0,1,0,0,0,0
2022-05-09 02:00:00,3533 N 60TH ST,53216,2537721.856232743245,401372.584314130247,0,0,0,0,0,1,0,0,0,0
2022-05-09 01:19:00,5701 N 96TH ST,53225,2525278.776260419749,414873.719571322203,0,1,0,0,0,0,0,0,0,0
2022-05-09 00:53:00,1609 W HOPKINS ST,53206,2552120.458622863051,397819.400735765696,0,1,0,0,0,0,0,0,0,0
2022-05-09 00:45:00,521 N STORY PK,53208,2542004.662597323768,384645.932991046458,0,0,0,0,0,0,0,0,1,0
2022-05-09 00:30:00,2429 W GREENFIELD AV,53204,2549645.890479492489,377435.488104976714,0,0,0,0,0,1,0,0,0,0
2022-05-09 00:10:00,5020 N 68TH ST,53218,2535086.707548748236,410598.707816909999,0,1,0,1,0,0,0,0,0,0
2022-05-09 00:01:00,1345 N ASTOR ST,53202,2561262.364143717103,389065.439928766340,0,0,0,0,0,1,0,0,0,0
2022-05-09 00:00:00,7812 W WATERFORD AV,53220,2532384.403276231140,359994.389353748411,0,1,0,0,0,0,0,0,0,0
2022-05-08 23:50:00,942 S 28TH ST,53215,2548429.561887689400,378893.268052339554,0,0,1,0,0,0,0,0,0,0
2022-05-08 23:30:00,4860 N 20TH ST,53209,2551006.831628581975,409837.388069871813,0,1,0,0,0,0,0,0,0,0
2022-05-08 23:25:00,2363 N WEIL ST,53212,2561277.329128234182,394130.711398221552,0,0,0,0,0,1,0,0,1,0
2022-05-08 23:05:00,3992 W STARK ST,53209,2544036.430002854671,409923.630080725998,0,0,0,0,0,0,1,0,0,0
2022-05-08 23:00:00,8775 N 107TH ST,53224,2521517.929614908993,435258.594761054963,0,0,0,0,0,0,0,0,1,0
2022-05-08 22:30:00,4255 N 89TH ST,53222,2527794.973116400652,405194.592596363276,0,0,0,1,0,0,0,0,0,0
2022-05-08 22:20:00,3509 N 55TH ST,53216,2539002.201778122224,401093.380693946034,0,1,0,0,0,0,0,0,1,0
2022-05-08 22:00:00,5889 S HONEY CREEK DR,53221,2546355.710424100049,348413.178120713681,0,0,0,0,0,0,0,0,0,1
2022-05-08 22:00:00,2040 W VILTER LA,53204,2551213.374965204857,373953.252224929631,0,1,0,0,0,0,0,0,0,0
2022-05-08 22:00:00,2768 N 23RD ST,53206,2550111.275860824622,396534.637653678656,0,0,0,0,0,1,0,0,0,1
2022-05-08 22:00:00,3368 N 29TH ST,53216,2547745.427102014422,400589.217089828104,0,0,0,1,0,0,0,0,0,0
2022-05-08 22:00:00,1241 E MEINECKE AV,53212,2562397.192463582847,394154.146395377815,0,0,0,1,0,0,0,0,0,0
2022-05-08 22:00:00,2041 N 40TH ST,53208,2544141.986754307058,392051.304928202182,0,1,0,0,0,0,0,0,0,0
2022-05-08 21:37:00,2732 N 35TH ST,53210,2545788.482910449617,396158.395014978945,0,0,0,1,0,0,0,0,0,0
2022-05-08 21:12:00,6408 N 91ST ST,53224,2527047.639868516941,419657.987009659410,0,0,0,1,0,0,0,0,0,0
2022-05-08 21:00:00,5771 N 38TH ST,53209,2544658.516313100234,415953.412962328643,0,1,0,0,0,0,0,0,0,0
2022-05-08 21:00:00,2305 W HOWARD AV,53221,2550244.329960912000,361731.551686044782,0,0,0,0,0,0,0,0,0,1
2022-05-08 21:00:00,2800 W FOREST HOME AV,53215,2548529.899856377393,371221.968946162611,0,0,0,0,0,0,0,0,0,1
2022-05-08 21:00:00,2524 N FRATNEY ST,53212,2560730.169901366346,394954.755398534238,0,0,0,1,0,0,0,0,0,0
2022-05-08 21:00:00,908 E CHAMBERS ST,53212,2561069.909494148102,398101.791936047375,0,1,0,0,0,0,0,0,0,0
2022-05-08 21:00:00,3855 N RICHARDS ST,53212,2558874.560686313547,403191.014665365219,0,1,0,0,0,0,0,0,0,0
2022-05-08 20:55:00,709 E CAPITOL DR,53212,2560329.845753992908,404020.885295581073,0,0,0,1,0,0,0,0,0,0
2022-05-08 20:45:00,3356 S 22ND ST,53215,2550289.855523104779,365051.136927317828,0,0,0,0,0,0,0,0,1,0
2022-05-08 20:30:00,1122 W WRIGHT ST,53206,2554125.138043021783,394674.238617748022,0,0,0,0,0,0,0,0,0,1
2022-05-08 20:30:00,1823 N 13TH ST,53205,2553661.288366908673,391286.551084045321,0,1,0,0,0,0,0,0,0,0
2022-05-08 20:20:00,4929 N 26TH ST,53209,2548663.553665305953,410332.794309541583,0,1,0,1,0,0,0,0,0,0
2022-05-08 20:00:00,3519 N 49TH ST,53216,2541050.531449758913,401293.003816209733,0,1,0,0,0,0,0,0,0,0
2022-05-08 20:00:00,1961 N SUMMIT AV,53202,2564479.927717588842,391948.090546060354,0,0,0,1,0,1,0,0,0,0
2022-05-08 19:40:00,1656 S CESAR E CHAVEZ DR,53204,2552799.462339238729,376036.034152116627,0,1,0,0,0,0,0,0,0,0
2022-05-08 19:30:00,3005 N 18TH ST,53206,2551491.879541900009,397975.014254644513,0,0,0,0,0,1,0,0,0,0
2022-05-08 19:29:13,1511 N ASTOR ST,53202,2561259.506343037356,389506.760112967342,0,0,0,0,0,0,0,0,0,1
2022-05-08 19:00:00,1943 N SUMMIT AV,53202,2564586.450180909596,391529.993313245475,0,0,0,0,0,1,0,0,0,0
2022-05-08 18:58:00,7123 W SILVER SPRING DR,53218,2534012.377234213054,414427.052535220981,0,1,0,0,0,0,0,0,0,0
2022-05-08 18:45:00,1036 N VEL R PHILLIPS AV,53203,2557079.156240170822,387259.888236798346,0,0,0,0,0,0,0,0,0,1
2022-05-08 18:00:00,1511 N MARSHALL ST,53202,2560941.981622448191,389501.571262419224,0,0,0,0,0,1,0,0,0,0
2022-05-08 18:00:00,3308 W ORIOLE DR,53209,2546158.384977439418,416274.914725475013,0,0,0,0,0,0,0,0,1,0
2022-05-08 17:55:00,134 E JUNEAU AV,53202,2558123.109717464074,388108.352715142071,0,0,0,0,0,0,0,0,0,1
2022-05-08 17:44:00,4040 W FOREST HOME AV,53215,2544155.516017471440,367520.614927187562,0,0,1,0,0,0,0,0,0,0
2022-05-08 17:40:00,9030 N 97TH ST,53224,2524673.354993146844,437247.951814994216,0,0,0,0,0,0,1,0,0,0
2022-05-08 17:20:00,1519 W ORCHARD ST,53204,2553205.795318915043,377160.605929695070,0,0,0,0,0,0,0,0,0,1
2022-05-08 17:15:00,1320 N 43RD ST,53208,2543107.989099927247,388567.733627758920,0,1,0,0,0,0,0,0,0,0
2022-05-08 17:00:00,601 E SUMMERFEST PL,53202,2560709.740508615971,382042.135209757835,0,0,0,0,0,0,0,0,0,1
2022-05-08 17:00:00,2554 W CHERRY ST,53205,2549033.928621547762,389460.866469118744,0,1,0,0,0,0,0,0,0,0
2022-05-08 17:00:00,3822 N 21ST ST,53206,2550711.612190760672,402843.893434371799,0,0,0,1,0,0,0,0,0,0
2022-05-08 16:00:00,"",53218,2542894.718381802086,411495.900622315705,0,0,0,0,0,0,0,1,0,0
2022-05-08 16:00:00,3822 W HEMLOCK ST,53209,2544256.226048663724,426760.168269567192,0,0,0,0,0,1,0,0,0,0
2022-05-08 15:45:00,6750 W LISBON AV,53210,2535168.446325955447,397693.499057341367,0,1,0,0,0,0,0,0,0,0
2022-05-08 15:18:00,1436 W HARRISON AV,53215,2553395.654005362652,370574.196964766830,0,1,0,1,0,0,0,0,0,0
2022-05-08 15:00:00,9033 W HERBERT AV,53225,2527304.996059666853,407588.853369645774,0,0,0,0,0,0,0,0,0,1
2022-05-08 14:55:00,4677 N 40TH ST,53209,2543951.207167819608,408486.925496090204,0,1,0,0,0,0,0,0,0,0
2022-05-08 14:43:22,1605 W OKLAHOMA AV,53215,2552765.342774390709,367056.358695261180,0,0,0,0,0,0,0,0,0,1
2022-05-08 14:30:00,902 N VEL R PHILLIPS AV,53203,2557087.697285195813,386569.986854188144,0,0,0,0,0,0,0,0,0,1
2022-05-08 14:24:00,4061 N 54TH ST,53216,2539368.498570835683,404375.172025293112,0,0,0,0,0,0,1,0,0,0
2022-05-08 14:20:00,8341 W NORTHRIDGE CT,53223,2529675.145062466152,437914.900156766176,0,1,0,0,0,0,0,0,0,0
2022-05-08 14:19:00,114 W LLOYD ST,53212,2558044.263393047731,392505.765697002411,0,1,0,0,0,0,0,0,0,0
2022-05-08 14:15:00,930 N WATER ST,53202,2558544.487528895959,386993.753275182098,0,0,0,0,0,0,0,0,0,1
2022-05-08 14:00:00,923 W JUNEAU AV,53233,2555033.474865225144,388043.731011953205,0,0,0,0,0,1,0,0,0,0
2022-05-08 14:00:00,1686 N VAN BUREN ST,53202,2560372.790709289256,390718.483021158725,0,0,0,0,0,1,0,0,0,0
2022-05-08 13:39:00,4476 N 25TH ST,53209,2548945.102223400492,407288.288955461234,0,0,0,0,0,0,0,0,1,0
2022-05-08 13:30:00,3565 S 27TH ST,53221,2548147.284578770865,363233.170558530837,0,0,0,0,0,0,0,0,0,1
2022-05-08 13:30:00,1418 W MITCHELL ST,53204,2553571.697263854556,375815.696286354214,0,0,1,0,0,0,0,0,0,0
2022-05-08 13:00:00,2213 W ORCHARD ST,53204,2550523.421147070825,377088.557081058621,0,1,0,0,0,0,0,0,0,0
2022-05-08 12:08:00,819 N MILWAUKEE ST,53202,2559550.825333605055,386598.333794400096,0,0,0,0,0,0,0,0,0,1
2022-05-08 12:05:00,2333 N 12TH ST,53206,2553796.302008026280,393638.852716077119,0,1,0,0,0,0,0,0,0,0
2022-05-08 12:05:00,2333 N 12TH ST,53206,2553796.302008026280,393638.852716077119,0,1,0,0,0,0,0,0,0,0
2022-05-08 12:00:00,"",53208,2544775.663584094495,391203.147451270372,0,0,0,0,0,0,0,1,0,0
2022-05-08 12:00:00,1616 W ATKINSON AV,53206,2552508.743332322221,403200.868063814938,0,0,0,1,0,0,0,0,0,0
2022-05-08 11:15:00,2159 N 28TH ST,53208,2548190.770534082782,392737.181022077799,0,1,0,0,0,0,0,0,0,0
2022-05-08 10:30:00,3504 W LAKEFIELD DR,53215,2546196.378144978546,366462.508026622236,0,0,0,0,0,0,0,0,1,0
2022-05-08 10:28:00,7622 W BOBOLINK AV,53218,2532227.069180225488,416396.780143562704,0,1,0,0,0,0,0,0,0,0
2022-05-08 10:20:00,2549 N RICHARDS ST,53212,2559069.850772619247,395157.500610630959,0,1,0,0,0,0,0,0,0,0
2022-05-08 10:00:00,1032 N 27TH ST,53233,2548754.844673173968,387403.563580542803,0,0,1,0,0,0,0,0,0,0
2022-05-08 10:00:00,2877 N 57TH ST,53210,2538499.317842665128,397096.356135856360,0,0,0,0,0,0,0,0,1,0
2022-05-08 10:00:00,2708 W CENTER ST,53210,2548243.216871414799,396011.702565342188,0,0,1,0,0,0,0,0,0,0
2022-05-08 09:30:00,2055 S 15TH ST,53204,2553389.082900790032,373923.685842841864,0,0,0,0,0,1,0,0,0,0
2022-05-08 09:30:00,6272 N 101ST ST,53225,2523732.933116051368,418579.552316624671,0,0,0,0,0,0,1,0,0,0
2022-05-08 08:55:55,346 N BROADWAY,53202,2559543.396924245637,384260.076139919460,0,0,0,0,0,0,0,0,1,0
2022-05-08 08:45:00,1 W UNKNOWN WAY,"","","",0,1,0,0,0,0,0,0,0,0
2022-05-08 08:45:00,5105 S HOWELL AV,53207,2559103.265532903373,353943.768043756485,0,0,0,0,0,0,0,0,1,0
2022-05-08 08:30:00,2300 W JUNEAU AV,53233,2550198.903236085083,387963.564724396914,0,1,0,0,0,0,0,0,0,0
2022-05-08 08:00:00,1978 W CONGRESS ST,53209,2551131.476658238098,406615.555707480758,0,1,0,0,0,0,0,0,1,0
2022-05-08 08:00:00,6830 W VILLARD AV,53218,2534824.107100467198,411765.683080196381,0,0,0,1,0,0,0,0,0,0
2022-05-08 08:00:00,8124 W MEDFORD AV,53218,2530649.028374286834,413465.896964550018,0,0,0,0,0,1,0,0,0,0
2022-05-08 07:45:00,3930 W MANITOBA ST,53215,2544751.212204528973,367566.848389420658,0,0,0,1,0,0,0,0,0,0
2022-05-08 07:00:00,8641 W CAPITOL DR,53222,2528493.572242975701,403382.381875135005,0,1,0,0,0,0,0,0,0,0
2022-05-08 06:38:00,7108 W CONGRESS ST,53218,2533858.592429873068,406298.926106262952,0,1,0,0,0,0,0,0,0,0
2022-05-08 06:20:00,5934 N 67TH ST,53218,2535335.814060106874,416729.073451567441,0,0,0,1,0,0,0,0,0,0
2022-05-08 06:00:00,5456 N HOPKINS ST,53209,2543263.495331603102,413639.149050880224,0,0,0,0,0,0,1,0,0,0
2022-05-08 06:00:00,1169 W WINDLAKE AV,53215,2554477.905613583047,373423.592443007976,0,0,0,0,0,1,0,0,0,0
2022-05-08 04:00:00,4844 N 58TH ST,53218,2538073.120972492732,409508.919619377702,0,1,0,0,0,0,1,0,0,0
2022-05-08 03:07:00,4577 N 31ST ST,53209,2546904.660375514068,407757.870562750846,0,1,0,0,0,0,0,0,0,0
2022-05-08 03:00:00,1823 W HOLMES CT,53221,2552336.030417259783,354452.452062532306,0,0,0,0,0,1,0,0,0,0
2022-05-08 02:49:00,7311 W CAPITOL DR,53216,2533289.955306287855,403366.007816486061,0,0,0,1,0,0,0,0,0,0
2022-05-08 02:10:00,1914 S 8TH ST,53204,2555946.616597356275,374947.361382819712,0,0,0,0,0,0,0,0,1,0
2022-05-08 02:00:00,2749 S 14TH ST,53215,2553774.044132243842,369307.996334549040,0,0,0,0,0,1,0,0,0,0
2022-05-08 02:00:00,2833 N 28TH ST,53210,2548122.193027061876,396890.110377788544,0,0,0,0,0,0,0,0,0,1
2022-05-08 02:00:00,"",53223,2532245.661766553298,438716.573377072811,0,0,0,0,0,0,0,1,0,0
2022-05-08 02:00:00,9219 N 75TH ST,53223,2532245.661766553298,438716.573377072811,0,0,0,0,0,0,0,0,0,1
2022-05-08 02:00:00,5739 N 72ND ST,53218,2533678.536323301494,415352.223848871887,0,1,0,0,0,0,0,0,1,0
2022-05-08 02:00:00,535 S 84TH ST,53214,2529909.220559520647,380378.092373240739,0,0,1,0,0,0,0,0,0,0
2022-05-08 01:30:00,1938 S CONGO AV,53204,2551997.992309177294,374705.411320451647,0,1,0,0,0,0,0,0,0,0
2022-05-08 01:30:00,3319 N 35TH ST,53216,2545733.675818928983,400167.308798909187,0,1,0,0,0,0,0,0,0,0
2022-05-08 01:25:00,8550 N 107TH ST,53224,2521689.763700747862,433690.906703259796,0,0,0,1,0,0,0,0,0,0
2022-05-08 01:20:00,2955 N 24TH ST,53206,2549766.146481784992,397738.907774019986,0,1,0,0,0,0,0,0,0,0
2022-05-08 00:46:00,2438 N PIERCE ST,53212,2560410.881285430398,394432.625948939472,0,0,0,0,0,1,0,0,0,0
2022-05-08 00:45:00,7735 N MARINERS ST,53224,2524451.539651971310,428277.747415587306,0,1,0,0,0,0,0,0,0,0
2022-05-08 00:01:00,4600 S 6TH ST,53221,2556909.921410006471,357179.774547271430,0,0,0,0,0,0,0,0,0,1
2022-05-08 00:00:00,602 E PLEASANT ST,53202,2560034.655170839746,389950.649087760597,0,0,0,0,0,1,0,0,0,0
2022-05-08 00:00:00,3801 S MASSACHUSETTS AV,53220,2534811.428519319743,362148.601036403328,0,0,0,0,0,0,0,0,0,1
2022-05-08 00:00:00,560 W HARRISON AV,53207,2556879.820064110681,370547.026035267860,0,0,0,1,0,0,0,0,0,0
2022-05-08 00:00:00,"",53225,2527655.204351744149,411566.939707674086,0,0,0,0,0,0,0,1,0,0
2022-05-08 00:00:00,2027 W BROWN ST,53205,2550900.659178474918,391782.718654725701,0,0,0,0,0,1,0,0,0,0
2022-05-08 00:00:00,725 S 31ST ST,53215,2547479.927897376474,379648.548806115985,0,0,0,0,0,0,0,0,0,1
2022-05-08 00:00:00,2708 W CENTER ST,53210,2548243.216871414799,396011.702565342188,0,1,0,0,0,0,0,0,0,0
2022-05-07 23:40:00,1660 N WATER ST,53202,2559796.446518133394,390562.816177610308,0,0,0,0,0,1,0,0,0,0
2022-05-07 23:30:00,4736 N 19TH ST,53209,2551684.896830895916,408961.296119883657,0,0,0,1,0,0,0,0,0,1
2022-05-07 23:01:00,401 E CAPITOL DR,53212,2558989.895127078053,403560.190275277942,0,1,0,0,0,0,0,0,0,0
2022-05-07 23:01:00,2681 N 62ND ST,53210,2537074.773305805400,395731.157655067742,0,1,0,0,0,0,0,0,0,0
2022-05-07 23:00:00,6824 N 46TH ST,53223,2541719.176286383532,422763.719887092710,0,1,0,0,0,0,0,0,0,0
2022-05-07 23:00:00,3000 N SHERMAN BL,53210,2543077.498904780485,397830.935683138669,0,1,0,0,0,0,0,0,0,0
2022-05-07 23:00:00,9403 W SHERIDAN AV,53225,2525971.360300793778,413873.422089260072,0,1,0,0,0,0,0,0,0,0
2022-05-07 23:00:00,2863 S 10TH ST,53215,2555009.607369753066,368426.254263583571,0,0,0,0,0,0,0,0,0,1
2022-05-07 22:50:00,9225 W SILVER SPRING DR,53225,2526447.308973013889,414239.154435932636,0,1,0,0,0,0,0,0,0,0
2022-05-07 22:30:00,1404 W GREENFIELD AV,53204,2553663.219181749504,377543.589483771473,0,1,0,0,0,0,0,0,0,0
2022-05-07 22:30:00,3614 W BURLEIGH ST,53210,2545268.168323112652,398542.852610982955,0,1,0,0,0,0,0,0,0,0
2022-05-07 22:30:00,1872 N COMMERCE ST,53212,2559808.699269923382,391576.919375576079,0,0,0,0,0,1,0,0,0,0
2022-05-07 22:27:04,2551 N 13TH ST,53206,2553767.786123480648,395092.764435511082,0,0,1,0,0,0,0,0,0,0
2022-05-07 22:06:00,4903 N 39TH ST,53209,2544348.057531779632,410186.135352134705,0,1,0,0,0,0,0,0,0,0
2022-05-07 22:03:00,3811 N 53RD ST,53216,2539594.657406243961,402421.413018394262,0,1,0,0,0,0,0,0,0,0
2022-05-07 22:00:00,222 N 35TH ST,53208,2546015.001922572963,383247.631304919720,0,1,0,0,0,0,0,0,0,0
2022-05-07 22:00:00,2208 W LOCUST ST,53206,2550375.100169055164,397308.345615100116,0,1,0,0,0,0,0,0,0,0
2022-05-07 22:00:00,1902 E LINNWOOD AV,53211,2564649.058356922120,398234.576789055020,0,0,0,0,0,0,0,0,0,1
2022-05-07 22:00:00,2642 N FARWELL AV,53211,2566004.572140901815,396114.148015514016,0,0,0,0,0,0,0,0,0,1
2022-05-07 22:00:00,5804 N TEUTONIA AV,53209,2547045.024024068378,415937.291122164577,0,0,0,1,0,0,0,0,0,0
2022-05-07 22:00:00,3030 S 15TH ST,53215,2553428.459724388551,367475.807535946369,0,0,0,0,0,0,0,0,0,1
2022-05-07 21:30:00,3027 N PIERCE ST,53212,2560347.307303023525,398304.280581541359,0,0,0,0,0,1,0,0,0,0
2022-05-07 21:30:00,1559 S 21ST ST,53204,2551053.146713819820,376625.193571865559,0,0,0,0,0,0,0,0,0,1
2022-05-07 21:30:00,3748 W GREENFIELD AV,53215,2545066.094698581845,377376.524658542126,0,0,0,0,0,0,0,0,0,1
2022-05-07 21:20:00,6932 W MEDFORD AV,53218,2534596.384512128308,409406.452210914344,0,0,0,0,0,0,1,0,0,0
2022-05-07 21:07:00,2825 N HOLTON ST,53212,2559367.420005028602,397051.842743638903,0,1,0,0,0,0,0,0,0,0
2022-05-07 21:00:00,8303 W BOBOLINK AV,53218,2529919.565530968830,416334.954166781157,0,0,0,0,0,0,0,0,1,0
2022-05-07 21:00:00,3626 N 6TH ST,53212,2556021.917499567382,401817.089420232922,0,0,0,1,0,0,0,0,0,0
2022-05-07 21:00:00,310 W WISCONSIN AV,53203,2557320.456360770855,385554.908290538937,0,0,0,0,0,0,0,0,0,1
2022-05-07 20:48:00,605 S 1ST ST,53204,2558345.710104750004,380662.007401484996,0,0,0,0,0,0,0,0,0,1
2022-05-07 20:30:00,4038 N 24TH PL,53209,2549296.866766557097,404280.751738332212,0,1,0,0,0,0,0,0,0,0
2022-05-07 20:15:00,5073 N 53RD ST,53218,2539701.048734371085,411064.645858053118,0,1,0,0,0,0,0,0,0,0
2022-05-07 20:00:00,2602 W WISCONSIN AV,53233,2548871.016501632519,385626.586463697255,0,0,0,0,0,1,0,0,0,0
2022-05-07 20:00:00,1363 N MILWAUKEE ST,53202,2559375.313329408877,388873.989912331104,0,0,0,1,0,0,0,0,0,0
2022-05-07 20:00:00,2145 N PROSPECT AV,53202,2564795.408855387475,393099.948310837150,0,0,0,0,0,1,0,0,0,0
2022-05-07 20:00:00,2636 S 30TH ST,53215,2547908.530569476075,370033.454366374761,0,0,0,0,0,0,0,0,0,1
2022-05-07 19:58:00,5004 W CENTER ST,53210,2540692.215391093399,395791.020003482699,0,1,0,0,0,0,0,0,0,0
2022-05-07 19:35:00,5400 W WASHINGTON BL,53208,2539361.372661950067,390597.511354312301,0,0,0,0,0,0,0,0,0,1
2022-05-07 19:30:00,2560 S 12TH ST,53215,2554525.788462927565,370490.578506257385,0,0,0,0,0,1,0,0,0,0
2022-05-07 19:05:00,N 9TH ST & W ATKINSON AV,53206,2555008.579827308655,401794.428411733359,0,1,0,1,0,0,0,0,0,0
2022-05-07 19:00:00,2955 N WEIL ST,53212,2561327.895770275965,397884.972011100501,0,0,0,1,0,0,0,0,0,0
2022-05-07 18:00:00,3004 W WELLS ST,53208,2547409.411914186552,385864.184223834425,0,1,0,1,0,0,0,0,0,0
2022-05-07 18:00:00,2323 E BRADFORD AV,53211,2566071.995066616684,394873.564898747951,0,1,0,0,0,0,0,0,0,0
2022-05-07 17:55:00,2428 S 9TH ST,53215,2555739.122489859816,371594.545100424439,0,1,0,0,0,0,0,0,0,0
2022-05-07 17:30:00,5101 N 83RD ST,53218,2530102.110573643818,411073.334635585546,0,1,0,0,0,0,0,0,0,0
2022-05-07 17:25:00,2222 W LANCASTER AV,53209,2550284.481019543484,411348.223917312920,0,0,0,0,0,0,0,0,0,1
2022-05-07 17:00:00,828 N MILWAUKEE ST,53202,2559535.335910171270,386751.078398283571,0,0,0,0,0,0,0,0,0,1
2022-05-07 17:00:00,1929 S 12TH ST,53204,2554438.062982938252,374813.815630204976,0,1,0,0,0,0,0,0,0,0
2022-05-07 17:00:00,7501 N TEUTONIA AV,53209,2544573.454866881017,427393.385454416275,0,0,0,1,0,0,0,0,0,0
2022-05-07 17:00:00,2740 N HOLTON ST,53212,2559710.399773889221,396440.446342006326,0,0,0,0,0,0,0,0,1,0
2022-05-07 17:00:00,2508 W ROGERS ST,53204,2549473.105938550085,374349.115294709802,0,1,0,0,0,0,0,0,0,0
2022-05-07 17:00:00,1500 W NORTH AV,53205,2552614.210240744054,393338.821431383491,0,0,1,0,0,0,0,0,0,0
2022-05-07 16:54:00,2066 S 37TH ST,53215,2545512.321261720266,373641.623386565596,0,0,0,0,0,0,0,0,0,1
2022-05-07 16:50:00,5502 W JERELYN PL,53219,2539593.072948716115,369742.657350875437,0,1,0,0,0,0,0,0,0,0
2022-05-07 16:15:00,1518 N FRANKLIN PL,53202,2562118.245974633843,389754.609519049525,0,0,0,0,0,0,0,0,1,0
2022-05-07 16:00:00,6929 W SILVER SPRING DR,53218,2534401.488217147999,414074.240165196359,0,1,0,0,0,0,0,0,0,0
2022-05-07 15:55:00,7822 W VILLARD AV,53218,2531527.344708491117,411721.746329490095,0,1,0,0,0,0,0,0,0,0
2022-05-07 15:45:00,6030 N 99TH ST,53225,2524425.053300500847,417066.682328924537,0,0,0,1,0,0,0,0,0,0
2022-05-07 15:40:00,3316 N 26TH ST,53206,2548751.313935155980,400216.251554887742,0,1,0,0,0,0,0,0,0,0
2022-05-07 15:20:00,4623 W BURLEIGH ST,53210,2541890.059126460925,398466.718544751406,0,0,0,0,0,0,1,0,0,0
2022-05-07 15:16:49,4925 W HAMPTON AV,53218,2540758.456929490902,409167.035526577383,0,0,0,0,1,0,0,0,0,0
2022-05-07 15:16:49,4925 W HAMPTON AV,"","","",0,1,0,0,1,0,0,0,0,0
2022-05-07 15:00:00,4177 N RICHARDS ST,53212,2558974.833794930484,405249.722810830921,0,0,0,0,0,0,0,0,0,1
